drugbank_id	drugbank_name	do_slim_id	do_slim_name	do_subsumed_id	do_subsumed_name	resource
DB00205	Pyrimethamine	DOID:12365	malaria	DOID:12365	malaria	medi_lps
DB00205	Pyrimethamine	DOID:12365	malaria	DOID:14067	Plasmodium falciparum malaria	medi_hps
DB00205	Pyrimethamine	DOID:12365	malaria	DOID:14324	Plasmodium malariae malaria	medi_lps
DB00205	Pyrimethamine	DOID:332	amyotrophic lateral sclerosis	DOID:332	amyotrophic lateral sclerosis	medi_lps
DB00206	Reserpine	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00206	Reserpine	DOID:10763	hypertension	DOID:10763	hypertension	medi_hps
DB00206	Reserpine	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00206	Reserpine	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_hps
DB00206	Reserpine	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_lps
DB00208	Ticlopidine	DOID:2355	anemia	DOID:12449	aplastic anemia	medi_lps
DB00208	Ticlopidine	DOID:2355	anemia	DOID:2355	anemia	medi_lps
DB00208	Ticlopidine	DOID:2986	IgA glomerulonephritis	DOID:2986	IgA glomerulonephritis	medi_lps
DB00214	Torasemide	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00214	Torasemide	DOID:10763	hypertension	DOID:10763	hypertension	ehrlink
DB00214	Torasemide	DOID:10763	hypertension	DOID:10763	hypertension	medi_hps
DB00214	Torasemide	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00214	Torasemide	DOID:10763	hypertension	DOID:10825	essential hypertension	ehrlink
DB00214	Torasemide	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_hps
DB00214	Torasemide	DOID:10763	hypertension	DOID:10913	benign essential hypertension	ehrlink
DB00214	Torasemide	DOID:784	chronic kidney failure	DOID:784	chronic kidney failure	medi_hps
DB00215	Citalopram	DOID:0050741	alcohol dependence	DOID:0050741	alcohol dependence	predict
DB00215	Citalopram	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	ehrlink
DB00215	Citalopram	DOID:1595	endogenous depression	DOID:1470	major depressive disorder	medi_hps
DB00215	Citalopram	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	ehrlink
DB00215	Citalopram	DOID:594	panic disorder	DOID:594	panic disorder	predict
DB00216	Eletriptan	DOID:6364	migraine	DOID:0060178	familial hemiplegic migraine	predict
DB00216	Eletriptan	DOID:6364	migraine	DOID:12783	migraine without aura	predict
DB00216	Eletriptan	DOID:6364	migraine	DOID:6364	migraine	labeledin
DB00216	Eletriptan	DOID:6364	migraine	DOID:6364	migraine	medi_hps
DB00216	Eletriptan	DOID:6364	migraine	DOID:6364	migraine	predict
DB00218	Moxifloxacin	DOID:10763	hypertension	DOID:6432	pulmonary hypertension	ehrlink
DB00218	Moxifloxacin	DOID:2841	asthma	DOID:2841	asthma	predict
DB00218	Moxifloxacin	DOID:3083	chronic obstructive pulmonary disease	DOID:3083	chronic obstructive pulmonary disease	ehrlink
DB00220	Nelfinavir	DOID:10283	prostate cancer	DOID:10283	prostate cancer	medi_lps
DB00220	Nelfinavir	DOID:1793	pancreatic cancer	DOID:4905	pancreatic carcinoma	medi_lps
DB00220	Nelfinavir	DOID:4989	pancreatitis	DOID:2913	acute pancreatitis	medi_lps
DB00220	Nelfinavir	DOID:4989	pancreatitis	DOID:4989	pancreatitis	medi_lps
DB00220	Nelfinavir	DOID:635	acquired immunodeficiency syndrome	DOID:635	acquired immunodeficiency syndrome	medi_hps
DB00221	Isoetarine	DOID:2841	asthma	DOID:2841	asthma	predict
DB00222	Glimepiride	DOID:9352	type 2 diabetes mellitus	DOID:1837	diabetic ketoacidosis	medi_lps
DB00222	Glimepiride	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	ehrlink
DB00222	Glimepiride	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	labeledin
DB00222	Glimepiride	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	medi_hps
DB00222	Glimepiride	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	predict
DB00222	Glimepiride	DOID:9744	type 1 diabetes mellitus	DOID:9744	type 1 diabetes mellitus	medi_lps
DB00223	Diflorasone	DOID:3310	atopic dermatitis	DOID:3310	atopic dermatitis	medi_lps
DB00224	Indinavir	DOID:635	acquired immunodeficiency syndrome	DOID:635	acquired immunodeficiency syndrome	medi_hps
DB00225	Gadodiamide	DOID:2531	hematologic cancer	DOID:8584	Burkitt lymphoma	medi_lps
DB00225	Gadodiamide	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	medi_lps
DB00225	Gadodiamide	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_lps
DB00225	Gadodiamide	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_lps
DB00225	Gadodiamide	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	medi_lps
DB00226	Guanadrel	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00226	Guanadrel	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00227	Lovastatin	DOID:10763	hypertension	DOID:10763	hypertension	ehrlink
DB00227	Lovastatin	DOID:12995	conduct disorder	DOID:12995	conduct disorder	medi_lps
DB00227	Lovastatin	DOID:1459	hypothyroidism	DOID:1459	hypothyroidism	medi_lps
DB00227	Lovastatin	DOID:1936	atherosclerosis	DOID:1936	atherosclerosis	labeledin
DB00227	Lovastatin	DOID:1936	atherosclerosis	DOID:1936	atherosclerosis	medi_hps
DB00227	Lovastatin	DOID:2531	hematologic cancer	DOID:8584	Burkitt lymphoma	medi_lps
DB00227	Lovastatin	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	labeledin
DB00227	Lovastatin	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	medi_hps
DB00227	Lovastatin	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	predict
DB00227	Lovastatin	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	labeledin
DB00227	Lovastatin	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_lps
DB00227	Lovastatin	DOID:3393	coronary artery disease	DOID:8805	intermediate coronary syndrome	labeledin
DB00227	Lovastatin	DOID:3393	coronary artery disease	DOID:8805	intermediate coronary syndrome	medi_lps
DB00227	Lovastatin	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_lps
DB00230	Pregabalin	DOID:0050425	restless legs syndrome	DOID:0050425	restless legs syndrome	predict
DB00230	Pregabalin	DOID:10283	prostate cancer	DOID:10283	prostate cancer	ehrlink
DB00230	Pregabalin	DOID:1826	epilepsy syndrome	DOID:1826	epilepsy syndrome	medi_hps
DB00230	Pregabalin	DOID:2174	ocular cancer	DOID:4645	retinal cancer	medi_lps
DB00230	Pregabalin	DOID:2174	ocular cancer	DOID:768	retinoblastoma	medi_lps
DB00230	Pregabalin	DOID:2377	multiple sclerosis	DOID:2377	multiple sclerosis	ehrlink
DB00230	Pregabalin	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	ehrlink
DB00233	Aminosalicylic Acid	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_lps
DB00233	Aminosalicylic Acid	DOID:8577	ulcerative colitis	DOID:8577	ulcerative colitis	medi_lps
DB00238	Nevirapine	DOID:2043	hepatitis B	DOID:2043	hepatitis B	medi_lps
DB00238	Nevirapine	DOID:635	acquired immunodeficiency syndrome	DOID:635	acquired immunodeficiency syndrome	medi_hps
DB00239	Oxiconazole	DOID:8893	psoriasis	DOID:8893	psoriasis	medi_lps
DB00240	Alclometasone	DOID:10763	hypertension	DOID:10763	hypertension	medi_lps
DB00240	Alclometasone	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_lps
DB00240	Alclometasone	DOID:1319	brain cancer	DOID:1319	brain cancer	medi_lps
DB00240	Alclometasone	DOID:2841	asthma	DOID:2841	asthma	medi_lps
DB00240	Alclometasone	DOID:3310	atopic dermatitis	DOID:3310	atopic dermatitis	medi_lps
DB00240	Alclometasone	DOID:8577	ulcerative colitis	DOID:8577	ulcerative colitis	medi_lps
DB00240	Alclometasone	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	medi_lps
DB00241	Butalbital	DOID:6364	migraine	DOID:12783	migraine without aura	predict
DB00241	Butalbital	DOID:6364	migraine	DOID:6364	migraine	predict
DB00242	Cladribine	DOID:2355	anemia	DOID:2355	anemia	medi_lps
DB00242	Cladribine	DOID:2377	multiple sclerosis	DOID:2377	multiple sclerosis	medi_hps
DB00242	Cladribine	DOID:2377	multiple sclerosis	DOID:2377	multiple sclerosis	predict
DB00242	Cladribine	DOID:2531	hematologic cancer	DOID:0060058	lymphoma	medi_hps
DB00242	Cladribine	DOID:2531	hematologic cancer	DOID:1040	chronic lymphocytic leukemia	predict
DB00242	Cladribine	DOID:2531	hematologic cancer	DOID:1240	leukemia	medi_lps
DB00242	Cladribine	DOID:2531	hematologic cancer	DOID:285	hairy cell leukemia	medi_hps
DB00244	Mesalazine	DOID:8577	ulcerative colitis	DOID:8577	ulcerative colitis	ehrlink
DB00244	Mesalazine	DOID:8577	ulcerative colitis	DOID:8577	ulcerative colitis	labeledin
DB00244	Mesalazine	DOID:8577	ulcerative colitis	DOID:8577	ulcerative colitis	medi_hps
DB00244	Mesalazine	DOID:8577	ulcerative colitis	DOID:8577	ulcerative colitis	predict
DB00244	Mesalazine	DOID:8778	Crohn's disease	DOID:8778	Crohn's disease	ehrlink
DB00245	Benzatropine	DOID:10652	Alzheimer's disease	DOID:10652	Alzheimer's disease	predict
DB00245	Benzatropine	DOID:12849	autistic disorder	DOID:12849	autistic disorder	ehrlink
DB00245	Benzatropine	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_hps
DB00245	Benzatropine	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	predict
DB00245	Benzatropine	DOID:5419	schizophrenia	DOID:1229	paranoid schizophrenia	ehrlink
DB00245	Benzatropine	DOID:5419	schizophrenia	DOID:5419	schizophrenia	ehrlink
DB00246	Ziprasidone	DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	medi_hps
DB00246	Ziprasidone	DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	predict
DB00246	Ziprasidone	DOID:1595	endogenous depression	DOID:1470	major depressive disorder	medi_lps
DB00246	Ziprasidone	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	ehrlink
DB00246	Ziprasidone	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	labeledin
DB00246	Ziprasidone	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	medi_hps
DB00246	Ziprasidone	DOID:5419	schizophrenia	DOID:5419	schizophrenia	predict
DB00247	Methysergide	DOID:6364	migraine	DOID:6364	migraine	medi_lps
DB00248	Cabergoline	DOID:13223	uterine fibroid	DOID:13223	uterine fibroid	medi_lps
DB00248	Cabergoline	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_hps
DB00248	Cabergoline	DOID:9296	cleft lip	DOID:9296	cleft lip	medi_lps
DB00250	Dapsone	DOID:1024	leprosy	DOID:1024	leprosy	labeledin
DB00250	Dapsone	DOID:1024	leprosy	DOID:1024	leprosy	medi_hps
DB00250	Dapsone	DOID:1024	leprosy	DOID:10887	lepromatous leprosy	medi_hps
DB00250	Dapsone	DOID:10652	Alzheimer's disease	DOID:10652	Alzheimer's disease	medi_lps
DB00250	Dapsone	DOID:12365	malaria	DOID:12365	malaria	medi_hps
DB00250	Dapsone	DOID:12365	malaria	DOID:14324	Plasmodium malariae malaria	medi_hps
DB00250	Dapsone	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_lps
DB00250	Dapsone	DOID:2355	anemia	DOID:2355	anemia	medi_lps
DB00250	Dapsone	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	ehrlink
DB00252	Phenytoin	DOID:1826	epilepsy syndrome	DOID:12382	complex partial epilepsy	predict
DB00252	Phenytoin	DOID:1826	epilepsy syndrome	DOID:1824	status epilepticus	labeledin
DB00252	Phenytoin	DOID:1826	epilepsy syndrome	DOID:1824	status epilepticus	medi_lps
DB00252	Phenytoin	DOID:1826	epilepsy syndrome	DOID:1826	epilepsy syndrome	ehrlink
DB00252	Phenytoin	DOID:1826	epilepsy syndrome	DOID:3328	temporal lobe epilepsy	medi_hps
DB00252	Phenytoin	DOID:1826	epilepsy syndrome	DOID:7725	epilepsy with generalized tonic-clonic seizures	labeledin
DB00252	Phenytoin	DOID:1826	epilepsy syndrome	DOID:7725	epilepsy with generalized tonic-clonic seizures	medi_hps
DB00252	Phenytoin	DOID:2377	multiple sclerosis	DOID:2377	multiple sclerosis	ehrlink
DB00254	Doxycycline	DOID:10763	hypertension	DOID:10763	hypertension	medi_lps
DB00254	Doxycycline	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_lps
DB00254	Doxycycline	DOID:12365	malaria	DOID:12365	malaria	medi_hps
DB00254	Doxycycline	DOID:12365	malaria	DOID:14324	Plasmodium malariae malaria	medi_hps
DB00254	Doxycycline	DOID:1781	thyroid cancer	DOID:1781	thyroid cancer	medi_lps
DB00254	Doxycycline	DOID:2355	anemia	DOID:2355	anemia	medi_lps
DB00254	Doxycycline	DOID:2355	anemia	DOID:583	hemolytic anemia	medi_lps
DB00254	Doxycycline	DOID:3083	chronic obstructive pulmonary disease	DOID:3083	chronic obstructive pulmonary disease	ehrlink
DB00254	Doxycycline	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	medi_lps
DB00257	Clotrimazole	DOID:2531	hematologic cancer	DOID:1240	leukemia	medi_lps
DB00257	Clotrimazole	DOID:8577	ulcerative colitis	DOID:8577	ulcerative colitis	medi_lps
DB00258	Calcium Acetate	DOID:10283	prostate cancer	DOID:10283	prostate cancer	medi_lps
DB00258	Calcium Acetate	DOID:10763	hypertension	DOID:10590	mild pre-eclampsia	medi_lps
DB00258	Calcium Acetate	DOID:10763	hypertension	DOID:10591	pre-eclampsia	medi_lps
DB00258	Calcium Acetate	DOID:11476	osteoporosis	DOID:11476	osteoporosis	medi_hps
DB00258	Calcium Acetate	DOID:1459	hypothyroidism	DOID:1459	hypothyroidism	medi_lps
DB00258	Calcium Acetate	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_lps
DB00258	Calcium Acetate	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_lps
DB00258	Calcium Acetate	DOID:784	chronic kidney failure	DOID:784	chronic kidney failure	medi_hps
DB00259	Sulfanilamide	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	medi_lps
DB00261	Anagrelide	DOID:2531	hematologic cancer	DOID:2224	hemorrhagic thrombocythemia	medi_hps
DB00261	Anagrelide	DOID:2531	hematologic cancer	DOID:2228	thrombocytosis	medi_hps
DB00261	Anagrelide	DOID:2531	hematologic cancer	DOID:4971	myelofibrosis	medi_lps
DB00261	Anagrelide	DOID:2531	hematologic cancer	DOID:8552	chronic myeloid leukemia	medi_lps
DB00262	Carmustine	DOID:0060073	lymphatic system cancer	DOID:8538	reticulosarcoma	predict
DB00262	Carmustine	DOID:1319	brain cancer	DOID:1319	brain cancer	medi_hps
DB00262	Carmustine	DOID:1319	brain cancer	DOID:4202	brain stem glioma	medi_lps
DB00262	Carmustine	DOID:1319	brain cancer	DOID:4203	brain stem cancer	medi_lps
DB00262	Carmustine	DOID:1909	melanoma	DOID:1909	melanoma	medi_hps
DB00262	Carmustine	DOID:2531	hematologic cancer	DOID:0060058	lymphoma	medi_hps
DB00262	Carmustine	DOID:2531	hematologic cancer	DOID:1037	lymphoblastic leukemia	predict
DB00262	Carmustine	DOID:2531	hematologic cancer	DOID:1040	chronic lymphocytic leukemia	predict
DB00262	Carmustine	DOID:2531	hematologic cancer	DOID:8567	Hodgkin's lymphoma	medi_hps
DB00262	Carmustine	DOID:2531	hematologic cancer	DOID:8567	Hodgkin's lymphoma	predict
DB00262	Carmustine	DOID:2531	hematologic cancer	DOID:8651	Hodgkin's granuloma	medi_hps
DB00262	Carmustine	DOID:2531	hematologic cancer	DOID:9538	multiple myeloma	medi_hps
DB00262	Carmustine	DOID:2531	hematologic cancer	DOID:9538	multiple myeloma	predict
DB00262	Carmustine	DOID:2531	hematologic cancer	DOID:9952	acute lymphocytic leukemia	predict
DB00262	Carmustine	DOID:3070	malignant glioma	DOID:3069	astrocytoma	medi_hps
DB00262	Carmustine	DOID:3070	malignant glioma	DOID:3070	malignant glioma	medi_lps
DB00262	Carmustine	DOID:3070	malignant glioma	DOID:3070	malignant glioma	predict
DB00262	Carmustine	DOID:4159	skin cancer	DOID:8923	skin melanoma	medi_hps
DB00264	Metoprolol	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00264	Metoprolol	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00268	Ropinirole	DOID:0050425	restless legs syndrome	DOID:0050425	restless legs syndrome	ehrlink
DB00268	Ropinirole	DOID:0050425	restless legs syndrome	DOID:0050425	restless legs syndrome	labeledin
DB00268	Ropinirole	DOID:0050425	restless legs syndrome	DOID:0050425	restless legs syndrome	medi_hps
DB00268	Ropinirole	DOID:0050425	restless legs syndrome	DOID:0050425	restless legs syndrome	predict
DB00268	Ropinirole	DOID:10652	Alzheimer's disease	DOID:10652	Alzheimer's disease	predict
DB00268	Ropinirole	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	ehrlink
DB00268	Ropinirole	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	labeledin
DB00268	Ropinirole	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_hps
DB00268	Ropinirole	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	predict
DB00268	Ropinirole	DOID:2377	multiple sclerosis	DOID:2377	multiple sclerosis	ehrlink
DB00268	Ropinirole	DOID:784	chronic kidney failure	DOID:784	chronic kidney failure	medi_lps
DB00270	Isradipine	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00270	Isradipine	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00273	Topiramate	DOID:1826	epilepsy syndrome	DOID:0050709	Ohtahara syndrome	predict
DB00273	Topiramate	DOID:1826	epilepsy syndrome	DOID:1826	epilepsy syndrome	ehrlink
DB00273	Topiramate	DOID:1826	epilepsy syndrome	DOID:1826	epilepsy syndrome	labeledin
DB00273	Topiramate	DOID:1826	epilepsy syndrome	DOID:1826	epilepsy syndrome	medi_hps
DB00273	Topiramate	DOID:1826	epilepsy syndrome	DOID:2234	focal epilepsy	medi_hps
DB00273	Topiramate	DOID:1826	epilepsy syndrome	DOID:2481	infantile epileptic encephalopathy	medi_hps
DB00273	Topiramate	DOID:1826	epilepsy syndrome	DOID:2481	infantile epileptic encephalopathy	predict
DB00273	Topiramate	DOID:1826	epilepsy syndrome	DOID:7725	epilepsy with generalized tonic-clonic seizures	medi_hps
DB00273	Topiramate	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	medi_hps
DB00273	Topiramate	DOID:6364	migraine	DOID:0060178	familial hemiplegic migraine	predict
DB00273	Topiramate	DOID:6364	migraine	DOID:12783	migraine without aura	predict
DB00273	Topiramate	DOID:6364	migraine	DOID:6364	migraine	medi_hps
DB00273	Topiramate	DOID:6364	migraine	DOID:6364	migraine	predict
DB00273	Topiramate	DOID:9970	obesity	DOID:11981	morbid obesity	ehrlink
DB00273	Topiramate	DOID:9970	obesity	DOID:9970	obesity	medi_lps
DB00273	Topiramate	DOID:9970	obesity	DOID:9970	obesity	predict
DB00275	Olmesartan	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00275	Olmesartan	DOID:10763	hypertension	DOID:10763	hypertension	ehrlink
DB00275	Olmesartan	DOID:10763	hypertension	DOID:10763	hypertension	labeledin
DB00275	Olmesartan	DOID:10763	hypertension	DOID:10763	hypertension	medi_hps
DB00275	Olmesartan	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00275	Olmesartan	DOID:10763	hypertension	DOID:10825	essential hypertension	ehrlink
DB00275	Olmesartan	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_hps
DB00275	Olmesartan	DOID:10763	hypertension	DOID:10913	benign essential hypertension	ehrlink
DB00275	Olmesartan	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	ehrlink
DB00277	Theophylline	DOID:2841	asthma	DOID:2841	asthma	predict
DB00279	Liothyronine	DOID:12361	Graves' disease	DOID:12361	Graves' disease	predict
DB00279	Liothyronine	DOID:1459	hypothyroidism	DOID:0050328	congenital hypothyroidism	labeledin
DB00279	Liothyronine	DOID:1459	hypothyroidism	DOID:0050328	congenital hypothyroidism	medi_lps
DB00279	Liothyronine	DOID:1459	hypothyroidism	DOID:11634	myxedema	labeledin
DB00279	Liothyronine	DOID:1459	hypothyroidism	DOID:11634	myxedema	medi_hps
DB00279	Liothyronine	DOID:1459	hypothyroidism	DOID:11634	myxedema	predict
DB00279	Liothyronine	DOID:1459	hypothyroidism	DOID:1459	hypothyroidism	ehrlink
DB00279	Liothyronine	DOID:1459	hypothyroidism	DOID:1459	hypothyroidism	medi_hps
DB00279	Liothyronine	DOID:1781	thyroid cancer	DOID:1781	thyroid cancer	medi_hps
DB00279	Liothyronine	DOID:9970	obesity	DOID:9970	obesity	medi_lps
DB00281	Lidocaine	DOID:10283	prostate cancer	DOID:10283	prostate cancer	medi_lps
DB00281	Lidocaine	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_lps
DB00281	Lidocaine	DOID:1826	epilepsy syndrome	DOID:1824	status epilepticus	medi_lps
DB00281	Lidocaine	DOID:216	dental caries	DOID:216	dental caries	medi_lps
DB00281	Lidocaine	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_hps
DB00281	Lidocaine	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	labeledin
DB00281	Lidocaine	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_hps
