omim_id	drugbank_id	omim_name	drugbank_name
114480	DB00014	Breast Cancer	Goserelin
114480	DB00624	Breast Cancer	Testosterone
114480	DB01259	Breast Cancer	Lapatinib
114480	DB00282	Breast Cancer	Pamidronate
114480	DB00481	Breast Cancer	Raloxifene
114480	DB00544	Breast Cancer	Fluorouracil
114480	DB01006	Breast Cancer	Letrozole
114480	DB01185	Breast Cancer	Fluoxymesterone
114480	DB00997	Breast Cancer	Doxorubicin
114480	DB00675	Breast Cancer	Tamoxifen
114480	DB00570	Breast Cancer	Vinblastine
114480	DB00445	Breast Cancer	Epirubicin
114480	DB00563	Breast Cancer	Methotrexate
114480	DB00351	Breast Cancer	Megestrol
114480	DB00947	Breast Cancer	Fulvestrant
110100	DB04861	Blepharophimosis, Ptosis, And Epicanthus Inversus; Bpes	Nebivolol
110100	DB00612	Blepharophimosis, Ptosis, And Epicanthus Inversus; Bpes	Bisoprolol
110100	DB01203	Blepharophimosis, Ptosis, And Epicanthus Inversus; Bpes	Nadolol
110100	DB00335	Blepharophimosis, Ptosis, And Epicanthus Inversus; Bpes	Atenolol
110100	DB00264	Blepharophimosis, Ptosis, And Epicanthus Inversus; Bpes	Metoprolol
110100	DB00598	Blepharophimosis, Ptosis, And Epicanthus Inversus; Bpes	Labetalol
110100	DB00571	Blepharophimosis, Ptosis, And Epicanthus Inversus; Bpes	Propranolol
144010	DB00627	Hypercholesterolemia, Autosomal Dominant, Type B	Niacin
144010	DB01095	Hypercholesterolemia, Autosomal Dominant, Type B	Fluvastatin
144010	DB00175	Hypercholesterolemia, Autosomal Dominant, Type B	Pravastatin
144010	DB01039	Hypercholesterolemia, Autosomal Dominant, Type B	Fenofibrate
144010	DB01098	Hypercholesterolemia, Autosomal Dominant, Type B	Rosuvastatin
144010	DB00227	Hypercholesterolemia, Autosomal Dominant, Type B	Lovastatin
144010	DB01076	Hypercholesterolemia, Autosomal Dominant, Type B	Atorvastatin
144010	DB00641	Hypercholesterolemia, Autosomal Dominant, Type B	Simvastatin
144010	DB01241	Hypercholesterolemia, Autosomal Dominant, Type B	Gemfibrozil
601004	DB00928	Portal Vein, Cavernous Transformation Of	Azacitidine
601004	DB01262	Portal Vein, Cavernous Transformation Of	Decitabine
125310	DB01109	Cerebral Arteriopathy, Autosomal Dominant, With Subcortical Infarcts	Heparin
125310	DB01219	Cerebral Arteriopathy, Autosomal Dominant, With Subcortical Infarcts	Dantrolene
125310	DB00758	Cerebral Arteriopathy, Autosomal Dominant, With Subcortical Infarcts	Clopidogrel
125310	DB00682	Cerebral Arteriopathy, Autosomal Dominant, With Subcortical Infarcts	Warfarin
125310	DB00790	Cerebral Arteriopathy, Autosomal Dominant, With Subcortical Infarcts	Perindopril
125310	DB00381	Cerebral Arteriopathy, Autosomal Dominant, With Subcortical Infarcts	Amlodipine
125310	DB00806	Cerebral Arteriopathy, Autosomal Dominant, With Subcortical Infarcts	Pentoxifylline
125310	DB00945	Cerebral Arteriopathy, Autosomal Dominant, With Subcortical Infarcts	Acetylsalicylic acid
125310	DB00393	Cerebral Arteriopathy, Autosomal Dominant, With Subcortical Infarcts	Nimodipine
125310	DB00722	Cerebral Arteriopathy, Autosomal Dominant, With Subcortical Infarcts	Lisinopril
604278	DB04272	Renal Tubular Acidosis, Proximal, With Ocular Abnormalities And Mental	Citric Acid
215140	DB00524	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Metolazone
215140	DB00594	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Amiloride
215140	DB00808	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Indapamide
215140	DB00232	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Methyclothiazide
215140	DB00695	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Furosemide
215140	DB00903	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Ethacrynic acid
215140	DB01406	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Danazol
215140	DB00819	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Acetazolamide
215140	DB00421	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Spironolactone
215140	DB00880	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Chlorothiazide
215140	DB00436	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Bendroflumethiazide
215140	DB00999	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Hydrochlorothiazide
215140	DB00214	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Torasemide
215140	DB00860	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Prednisolone
215140	DB00384	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Triamterene
215140	DB01197	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Captopril
215140	DB00887	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Bumetanide
215140	DB01234	Hydrops-Ectopic Calcification-Moth-Eaten Skeletal Dysplasia	Dexamethasone
136200	DB00745	Flushing Of Ears And Somnolence	Modafinil
136200	DB00201	Flushing Of Ears And Somnolence	Caffeine
136200	DB01576	Flushing Of Ears And Somnolence	Dextroamphetamine
190310	DB01129	Tremor, Nystagmus, And Duodenal Ulcer	Rabeprazole
190310	DB00424	Tremor, Nystagmus, And Duodenal Ulcer	Hyoscyamine
190310	DB00794	Tremor, Nystagmus, And Duodenal Ulcer	Primidone
190310	DB00863	Tremor, Nystagmus, And Duodenal Ulcer	Ranitidine
190310	DB00747	Tremor, Nystagmus, And Duodenal Ulcer	Scopolamine
190310	DB00448	Tremor, Nystagmus, And Duodenal Ulcer	Lansoprazole
190310	DB01174	Tremor, Nystagmus, And Duodenal Ulcer	Phenobarbital
190310	DB00364	Tremor, Nystagmus, And Duodenal Ulcer	Sucralfate
190310	DB00929	Tremor, Nystagmus, And Duodenal Ulcer	Misoprostol
190310	DB00736	Tremor, Nystagmus, And Duodenal Ulcer	Esomeprazole
190310	DB01378	Tremor, Nystagmus, And Duodenal Ulcer	Magnesium
190310	DB00338	Tremor, Nystagmus, And Duodenal Ulcer	Omeprazole
190310	DB00501	Tremor, Nystagmus, And Duodenal Ulcer	Cimetidine
190310	DB00572	Tremor, Nystagmus, And Duodenal Ulcer	Atropine
190310	DB00213	Tremor, Nystagmus, And Duodenal Ulcer	Pantoprazole
190310	DB00927	Tremor, Nystagmus, And Duodenal Ulcer	Famotidine
190310	DB01203	Tremor, Nystagmus, And Duodenal Ulcer	Nadolol
190310	DB00585	Tremor, Nystagmus, And Duodenal Ulcer	Nizatidine
179830	DB04272	Renal Tubular Acidosis, Proximal	Citric Acid
605839	DB01268	Leiomyomatosis And Renal Cell Cancer, Hereditary	Sunitinib
605839	DB01590	Leiomyomatosis And Renal Cell Cancer, Hereditary	Everolimus
605839	DB00441	Leiomyomatosis And Renal Cell Cancer, Hereditary	Gemcitabine
605839	DB00399	Leiomyomatosis And Renal Cell Cancer, Hereditary	Zoledronate
605839	DB00398	Leiomyomatosis And Renal Cell Cancer, Hereditary	Sorafenib
605839	DB00603	Leiomyomatosis And Renal Cell Cancer, Hereditary	Medroxyprogesterone
605839	DB01005	Leiomyomatosis And Renal Cell Cancer, Hereditary	Hydroxyurea
605839	DB06287	Leiomyomatosis And Renal Cell Cancer, Hereditary	Temsirolimus
600634	DB00248	Pituitary Adenoma, Prolactin-Secreting	Cabergoline
230450	DB00163	Gamma-Glutamylcysteine Synthetase Deficiency, Hemolytic Anemia Due	Vitamin E
608217	DB01174	Epilepsy, Benign Neonatal, 3; Ebn3	Phenobarbital
191390	DB01222	Inflammatory Bowel Disease 11; Ibd11	Budesonide
191390	DB01003	Inflammatory Bowel Disease 11; Ibd11	Cromoglicic acid
191390	DB01033	Inflammatory Bowel Disease 11; Ibd11	Mercaptopurine
191390	DB00771	Inflammatory Bowel Disease 11; Ibd11	Clidinium
133600	DB00620	Exostoses Of Heel	Triamcinolone
133600	DB00635	Exostoses Of Heel	Prednisone
133600	DB00788	Exostoses Of Heel	Naproxen
133600	DB01234	Exostoses Of Heel	Dexamethasone
133600	DB00328	Exostoses Of Heel	Indomethacin
133600	DB00443	Exostoses Of Heel	Betamethasone
171300	DB00575	Pheochromocytoma	Clonidine
171300	DB00925	Pheochromocytoma	Phenoxybenzamine
171300	DB00692	Pheochromocytoma	Phentolamine
171300	DB00598	Pheochromocytoma	Labetalol
171300	DB00765	Pheochromocytoma	Metyrosine
171300	DB00571	Pheochromocytoma	Propranolol
208920	DB00563	Ataxia, Early-Onset, With Oculomotor Apraxia And Hypoalbuminemia;	Methotrexate
208920	DB00993	Ataxia, Early-Onset, With Oculomotor Apraxia And Hypoalbuminemia;	Azathioprine
208920	DB00635	Ataxia, Early-Onset, With Oculomotor Apraxia And Hypoalbuminemia;	Prednisone
217150	DB01219	Contractures, Congenital, Torticollis, And Malignant Hyperthermia	Dantrolene
212130	DB00380	Cardiomyopathy Associated With Myopathy And Sudden Death	Dexrazoxane
238800	DB01219	Hypermetabolism Due To Defect In Mitochondria	Dantrolene
184700	DB00977	Polycystic Ovary Syndrome 1; Pcos1	Ethinyl Estradiol
184700	DB01395	Polycystic Ovary Syndrome 1; Pcos1	Drospirenone
184700	DB00304	Polycystic Ovary Syndrome 1; Pcos1	Desogestrel
184700	DB00717	Polycystic Ovary Syndrome 1; Pcos1	Norethindrone
184700	DB00367	Polycystic Ovary Syndrome 1; Pcos1	Levonorgestrel
184700	DB00331	Polycystic Ovary Syndrome 1; Pcos1	Metformin
263800	DB00328	Gitelman Syndrome	Indomethacin
147530	DB01221	Insensitivity To Pain With Hyperplastic Myelinopathy	Ketamine
147530	DB01399	Insensitivity To Pain With Hyperplastic Myelinopathy	Salsalate
147530	DB00457	Insensitivity To Pain With Hyperplastic Myelinopathy	Prazosin
147530	DB00508	Insensitivity To Pain With Hyperplastic Myelinopathy	Triflupromazine
147530	DB00936	Insensitivity To Pain With Hyperplastic Myelinopathy	Salicyclic acid
147530	DB00527	Insensitivity To Pain With Hyperplastic Myelinopathy	Dibucaine
147530	DB01002	Insensitivity To Pain With Hyperplastic Myelinopathy	Levobupivacaine
147530	DB00813	Insensitivity To Pain With Hyperplastic Myelinopathy	Fentanyl
147530	DB00201	Insensitivity To Pain With Hyperplastic Myelinopathy	Caffeine
147530	DB00647	Insensitivity To Pain With Hyperplastic Myelinopathy	Propoxyphene
147530	DB00454	Insensitivity To Pain With Hyperplastic Myelinopathy	Meperidine
147530	DB01216	Insensitivity To Pain With Hyperplastic Myelinopathy	Finasteride
147530	DB01142	Insensitivity To Pain With Hyperplastic Myelinopathy	Doxepin
147530	DB00122	Insensitivity To Pain With Hyperplastic Myelinopathy	Choline
147530	DB00844	Insensitivity To Pain With Hyperplastic Myelinopathy	Nalbuphine
147530	DB00316	Insensitivity To Pain With Hyperplastic Myelinopathy	Acetaminophen
147530	DB00321	Insensitivity To Pain With Hyperplastic Myelinopathy	Amitriptyline
147530	DB00230	Insensitivity To Pain With Hyperplastic Myelinopathy	Pregabalin
147530	DB00181	Insensitivity To Pain With Hyperplastic Myelinopathy	Baclofen
147530	DB00945	Insensitivity To Pain With Hyperplastic Myelinopathy	Acetylsalicylic acid
147530	DB00899	Insensitivity To Pain With Hyperplastic Myelinopathy	Remifentanil
147530	DB00749	Insensitivity To Pain With Hyperplastic Myelinopathy	Etodolac
147530	DB00573	Insensitivity To Pain With Hyperplastic Myelinopathy	Fenoprofen
147530	DB00721	Insensitivity To Pain With Hyperplastic Myelinopathy	Procaine
147530	DB00686	Insensitivity To Pain With Hyperplastic Myelinopathy	Pentosan Polysulfate
147530	DB00461	Insensitivity To Pain With Hyperplastic Myelinopathy	Nabumetone
147530	DB00557	Insensitivity To Pain With Hyperplastic Myelinopathy	Hydroxyzine
147530	DB01173	Insensitivity To Pain With Hyperplastic Myelinopathy	Orphenadrine
147530	DB00328	Insensitivity To Pain With Hyperplastic Myelinopathy	Indomethacin
147530	DB01151	Insensitivity To Pain With Hyperplastic Myelinopathy	Desipramine
147530	DB01192	Insensitivity To Pain With Hyperplastic Myelinopathy	Oxymorphone
147530	DB00273	Insensitivity To Pain With Hyperplastic Myelinopathy	Topiramate
147530	DB00482	Insensitivity To Pain With Hyperplastic Myelinopathy	Celecoxib
147530	DB00898	Insensitivity To Pain With Hyperplastic Myelinopathy	Ethanol
147530	DB00285	Insensitivity To Pain With Hyperplastic Myelinopathy	Venlafaxine
147530	DB00921	Insensitivity To Pain With Hyperplastic Myelinopathy	Buprenorphine
147530	DB00996	Insensitivity To Pain With Hyperplastic Myelinopathy	Gabapentin
147530	DB00750	Insensitivity To Pain With Hyperplastic Myelinopathy	Prilocaine
147530	DB00611	Insensitivity To Pain With Hyperplastic Myelinopathy	Butorphanol
147530	DB00297	Insensitivity To Pain With Hyperplastic Myelinopathy	Bupivacaine
147530	DB00465	Insensitivity To Pain With Hyperplastic Myelinopathy	Ketorolac
147530	DB00575	Insensitivity To Pain With Hyperplastic Myelinopathy	Clonidine
147530	DB00295	Insensitivity To Pain With Hyperplastic Myelinopathy	Morphine
147530	DB01204	Insensitivity To Pain With Hyperplastic Myelinopathy	Mitoxantrone
147530	DB00458	Insensitivity To Pain With Hyperplastic Myelinopathy	Imipramine
147530	DB00706	Insensitivity To Pain With Hyperplastic Myelinopathy	Tamsulosin
147530	DB00939	Insensitivity To Pain With Hyperplastic Myelinopathy	Meclofenamic acid
147530	DB00605	Insensitivity To Pain With Hyperplastic Myelinopathy	Sulindac
147530	DB00333	Insensitivity To Pain With Hyperplastic Myelinopathy	Methadone
147530	DB00281	Insensitivity To Pain With Hyperplastic Myelinopathy	Lidocaine
147530	DB00356	Insensitivity To Pain With Hyperplastic Myelinopathy	Chlorzoxazone
147530	DB00590	Insensitivity To Pain With Hyperplastic Myelinopathy	Doxazosin
147530	DB00476	Insensitivity To Pain With Hyperplastic Myelinopathy	Duloxetine
147530	DB01161	Insensitivity To Pain With Hyperplastic Myelinopathy	Chloroprocaine
147530	DB00861	Insensitivity To Pain With Hyperplastic Myelinopathy	Diflunisal
147530	DB00346	Insensitivity To Pain With Hyperplastic Myelinopathy	Alfuzosin
147530	DB01189	Insensitivity To Pain With Hyperplastic Myelinopathy	Desflurane
147530	DB00540	Insensitivity To Pain With Hyperplastic Myelinopathy	Nortriptyline
147530	DB01403	Insensitivity To Pain With Hyperplastic Myelinopathy	Methotrimeprazine
147530	DB00193	Insensitivity To Pain With Hyperplastic Myelinopathy	Tramadol
147530	DB00924	Insensitivity To Pain With Hyperplastic Myelinopathy	Cyclobenzaprine
147530	DB01162	Insensitivity To Pain With Hyperplastic Myelinopathy	Terazosin
147530	DB00956	Insensitivity To Pain With Hyperplastic Myelinopathy	Hydrocodone
147530	DB00586	Insensitivity To Pain With Hyperplastic Myelinopathy	Diclofenac
147530	DB00497	Insensitivity To Pain With Hyperplastic Myelinopathy	Oxycodone
147530	DB01050	Insensitivity To Pain With Hyperplastic Myelinopathy	Ibuprofen
147530	DB00327	Insensitivity To Pain With Hyperplastic Myelinopathy	Hydromorphone
147530	DB01086	Insensitivity To Pain With Hyperplastic Myelinopathy	Benzocaine
147530	DB00907	Insensitivity To Pain With Hyperplastic Myelinopathy	Cocaine
147530	DB00652	Insensitivity To Pain With Hyperplastic Myelinopathy	Pentazocine
147530	DB00788	Insensitivity To Pain With Hyperplastic Myelinopathy	Naproxen
144700	DB01101	Renal Cell Carcinoma, Nonpapillary; Rcc	Capecitabine
144700	DB01268	Renal Cell Carcinoma, Nonpapillary; Rcc	Sunitinib
144700	DB01590	Renal Cell Carcinoma, Nonpapillary; Rcc	Everolimus
144700	DB00441	Renal Cell Carcinoma, Nonpapillary; Rcc	Gemcitabine
144700	DB00398	Renal Cell Carcinoma, Nonpapillary; Rcc	Sorafenib
144700	DB00603	Renal Cell Carcinoma, Nonpapillary; Rcc	Medroxyprogesterone
144700	DB01005	Renal Cell Carcinoma, Nonpapillary; Rcc	Hydroxyurea
144700	DB06287	Renal Cell Carcinoma, Nonpapillary; Rcc	Temsirolimus
144700	DB00530	Renal Cell Carcinoma, Nonpapillary; Rcc	Erlotinib
157950	DB01019	Permanent Molars, Secondary Retention Of	Bethanechol
157950	DB01400	Permanent Molars, Secondary Retention Of	Neostigmine
157950	DB01162	Permanent Molars, Secondary Retention Of	Terazosin
157950	DB00457	Permanent Molars, Secondary Retention Of	Prazosin
237450	DB01174	Hyperbilirubinemia, Rotor Type	Phenobarbital
189800	DB00727	Preeclampsia/Eclampsia 1; Pee1	Nitroglycerin
189800	DB00653	Preeclampsia/Eclampsia 1; Pee1	Magnesium Sulfate
266120	DB00163	Uridine 5-Prime Monophosphate Hydrolase Deficiency, Hemolytic Anemia	Vitamin E
146500	DB00368	Multiple System Atrophy; Msa	Norepinephrine
146500	DB00388	Multiple System Atrophy; Msa	Phenylephrine
146500	DB00211	Multiple System Atrophy; Msa	Midodrine
277350	DB00162	Hypercarotenemia And Vitamin A Deficiency, Autosomal Recessive	Vitamin A
277350	DB03796	Hypercarotenemia And Vitamin A Deficiency, Autosomal Recessive	Palmitic Acid
178600	DB00883	Pulmonary Hypertension, Primary, 1; Pph1	Isosorbide Dinitrate
178600	DB01240	Pulmonary Hypertension, Primary, 1; Pph1	Epoprostenol
178600	DB01088	Pulmonary Hypertension, Primary, 1; Pph1	Iloprost
178600	DB00203	Pulmonary Hypertension, Primary, 1; Pph1	Sildenafil
178600	DB00559	Pulmonary Hypertension, Primary, 1; Pph1	Bosentan
178600	DB00374	Pulmonary Hypertension, Primary, 1; Pph1	Treprostinil
178600	DB00820	Pulmonary Hypertension, Primary, 1; Pph1	Tadalafil
601682	DB00449	Glaucoma 1, Open Angle, C; Glc1C	Dipivefrin
601682	DB01214	Glaucoma 1, Open Angle, C; Glc1C	Metipranolol
601682	DB00484	Glaucoma 1, Open Angle, C; Glc1C	Brimonidine
601682	DB00373	Glaucoma 1, Open Angle, C; Glc1C	Timolol
601682	DB00287	Glaucoma 1, Open Angle, C; Glc1C	Travoprost
601682	DB00668	Glaucoma 1, Open Angle, C; Glc1C	Epinephrine
601682	DB00905	Glaucoma 1, Open Angle, C; Glc1C	Bimatoprost
601682	DB00654	Glaucoma 1, Open Angle, C; Glc1C	Latanoprost
601682	DB00388	Glaucoma 1, Open Angle, C; Glc1C	Phenylephrine
601682	DB01194	Glaucoma 1, Open Angle, C; Glc1C	Brinzolamide
601682	DB00869	Glaucoma 1, Open Angle, C; Glc1C	Dorzolamide
157700	DB04861	Mitral Valve Prolapse, Familial; Mvp	Nebivolol
157700	DB00612	Mitral Valve Prolapse, Familial; Mvp	Bisoprolol
157700	DB01203	Mitral Valve Prolapse, Familial; Mvp	Nadolol
157700	DB00687	Mitral Valve Prolapse, Familial; Mvp	Fludrocortisone
157700	DB00211	Mitral Valve Prolapse, Familial; Mvp	Midodrine
157700	DB00264	Mitral Valve Prolapse, Familial; Mvp	Metoprolol
157700	DB00598	Mitral Valve Prolapse, Familial; Mvp	Labetalol
157700	DB00335	Mitral Valve Prolapse, Familial; Mvp	Atenolol
157700	DB00571	Mitral Valve Prolapse, Familial; Mvp	Propranolol
268320	DB00357	Rodrigues Blindness	Aminoglutethimide
268320	DB00787	Rodrigues Blindness	Aciclovir
145600	DB01219	Malignant Hyperthermia, Susceptibility To, 1; Mhs1	Dantrolene
194070	DB00997	Wilms Tumor 1; Wt1	Doxorubicin
194070	DB00541	Wilms Tumor 1; Wt1	Vincristine
194070	DB01229	Wilms Tumor 1; Wt1	Paclitaxel
121200	DB01174	Epilepsy, Benign Neonatal, 1; Ebn1	Phenobarbital
121201	DB00794	Epilepsy, Benign Neonatal, 2; Ebn2	Primidone
121201	DB01174	Epilepsy, Benign Neonatal, 2; Ebn2	Phenobarbital
182830	DB00215	Spastic Paraplegia, Optic Atrophy, And Dementia	Citalopram
182830	DB00502	Spastic Paraplegia, Optic Atrophy, And Dementia	Haloperidol
182830	DB00734	Spastic Paraplegia, Optic Atrophy, And Dementia	Risperidone
182830	DB00433	Spastic Paraplegia, Optic Atrophy, And Dementia	Prochlorperazine
190300	DB00794	Tremor, Hereditary Essential, 1; Etm1	Primidone
190300	DB01203	Tremor, Hereditary Essential, 1; Etm1	Nadolol
190300	DB00909	Tremor, Hereditary Essential, 1; Etm1	Zonisamide
190300	DB00264	Tremor, Hereditary Essential, 1; Etm1	Metoprolol
190300	DB00571	Tremor, Hereditary Essential, 1; Etm1	Propranolol
190300	DB00996	Tremor, Hereditary Essential, 1; Etm1	Gabapentin
607554	DB00575	Atrial Fibrillation, Familial, 3; Atfb3	Clonidine
607554	DB01182	Atrial Fibrillation, Familial, 3; Atfb3	Propafenone
607554	DB00489	Atrial Fibrillation, Familial, 3; Atfb3	Sotalol
607554	DB01035	Atrial Fibrillation, Familial, 3; Atfb3	Procainamide
607554	DB00343	Atrial Fibrillation, Familial, 3; Atfb3	Diltiazem
607554	DB00908	Atrial Fibrillation, Familial, 3; Atfb3	Quinidine
607554	DB00682	Atrial Fibrillation, Familial, 3; Atfb3	Warfarin
607554	DB00308	Atrial Fibrillation, Familial, 3; Atfb3	Ibutilide
607554	DB01195	Atrial Fibrillation, Familial, 3; Atfb3	Flecainide
607554	DB00661	Atrial Fibrillation, Familial, 3; Atfb3	Verapamil
607554	DB00390	Atrial Fibrillation, Familial, 3; Atfb3	Digoxin
607554	DB01136	Atrial Fibrillation, Familial, 3; Atfb3	Carvedilol
607554	DB00264	Atrial Fibrillation, Familial, 3; Atfb3	Metoprolol
607554	DB00204	Atrial Fibrillation, Familial, 3; Atfb3	Dofetilide
607554	DB01125	Atrial Fibrillation, Familial, 3; Atfb3	Anisindione
246470	DB01008	Leukemia, Acute Myelocytic, With Polyposis Coli And Colon Cancer	Busulfan
246470	DB00987	Leukemia, Acute Myelocytic, With Polyposis Coli And Colon Cancer	Cytarabine
246470	DB00541	Leukemia, Acute Myelocytic, With Polyposis Coli And Colon Cancer	Vincristine
246470	DB00762	Leukemia, Acute Myelocytic, With Polyposis Coli And Colon Cancer	Irinotecan
246470	DB00482	Leukemia, Acute Myelocytic, With Polyposis Coli And Colon Cancer	Celecoxib
246470	DB00563	Leukemia, Acute Myelocytic, With Polyposis Coli And Colon Cancer	Methotrexate
137580	DB00575	Gilles De La Tourette Syndrome; Gts	Clonidine
137580	DB00246	Gilles De La Tourette Syndrome; Gts	Ziprasidone
137580	DB00502	Gilles De La Tourette Syndrome; Gts	Haloperidol
137580	DB00734	Gilles De La Tourette Syndrome; Gts	Risperidone
137580	DB00657	Gilles De La Tourette Syndrome; Gts	Mecamylamine
137215	DB01101	Gastric Cancer	Capecitabine
137215	DB00544	Gastric Cancer	Fluorouracil
137215	DB00305	Gastric Cancer	Mitomycin
137215	DB00997	Gastric Cancer	Doxorubicin
137215	DB00563	Gastric Cancer	Methotrexate
137215	DB01248	Gastric Cancer	Docetaxel
607225	DB01219	Spastic Paralysis, Infantile-Onset Ascending; Iahsp	Dantrolene
607225	DB00181	Spastic Paralysis, Infantile-Onset Ascending; Iahsp	Baclofen
170900	DB00115	Pernicious Anemia	Cyanocobalamin
109200	DB01216	Alopecia, Androgenetic, 1; Aga1	Finasteride
607628	DB00909	Epilepsy, Idiopathic Generalized, Susceptibility To, 11; Eig11	Zonisamide
607628	DB01202	Epilepsy, Idiopathic Generalized, Susceptibility To, 11; Eig11	Levetiracetam
607628	DB00794	Epilepsy, Idiopathic Generalized, Susceptibility To, 11; Eig11	Primidone
607628	DB00776	Epilepsy, Idiopathic Generalized, Susceptibility To, 11; Eig11	Oxcarbazepine
607628	DB00996	Epilepsy, Idiopathic Generalized, Susceptibility To, 11; Eig11	Gabapentin
125853	DB01124	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Tolbutamide
125853	DB01132	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Pioglitazone
125853	DB00672	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Chlorpropamide
125853	DB01016	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Glyburide
125853	DB01067	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Glipizide
125853	DB00331	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Metformin
125853	DB01261	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Sitagliptin
125853	DB00222	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Glimepiride
125853	DB00731	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Nateglinide
125853	DB00912	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Repaglinide
125853	DB00839	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Tolazamide
125853	DB01120	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Gliclazide
125853	DB01029	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Irbesartan
125853	DB00284	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Acarbose
125853	DB00412	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Rosiglitazone
125853	DB00414	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Acetohexamide
125853	DB00491	Diabetes Mellitus, Noninsulin-Dependent; Niddm	Miglitol
600807	DB01291	Asthma, Susceptibility To	Pirbuterol
600807	DB00221	Asthma, Susceptibility To	Isoetharine
600807	DB00764	Asthma, Susceptibility To	Mometasone
600807	DB00716	Asthma, Susceptibility To	Nedocromil
600807	DB01003	Asthma, Susceptibility To	Cromoglicic acid
600807	DB01222	Asthma, Susceptibility To	Budesonide
600807	DB00901	Asthma, Susceptibility To	Bitolterol
600807	DB00852	Asthma, Susceptibility To	Pseudoephedrine
600807	DB01001	Asthma, Susceptibility To	Salbutamol
600807	DB01364	Asthma, Susceptibility To	Ephedrine
600807	DB00816	Asthma, Susceptibility To	Orciprenaline
600807	DB01064	Asthma, Susceptibility To	Isoproterenol
600807	DB00332	Asthma, Susceptibility To	Ipratropium bromide
600807	DB00180	Asthma, Susceptibility To	Flunisolide
600807	DB01223	Asthma, Susceptibility To	Aminophylline
600807	DB00651	Asthma, Susceptibility To	Dyphylline
600807	DB00938	Asthma, Susceptibility To	Salmeterol
600807	DB00394	Asthma, Susceptibility To	Beclometasone dipropionate
600807	DB00277	Asthma, Susceptibility To	Theophylline
600807	DB00668	Asthma, Susceptibility To	Epinephrine
600807	DB00471	Asthma, Susceptibility To	Montelukast
600807	DB00871	Asthma, Susceptibility To	Terbutaline
600807	DB00983	Asthma, Susceptibility To	Formoterol
600807	DB00744	Asthma, Susceptibility To	Zileuton
600807	DB00588	Asthma, Susceptibility To	Fluticasone Propionate
600803	DB01327	Gallbladder Disease 1; Gbd1	Cefazolin
268220	DB00563	Rhabdomyosarcoma 2; Rms2	Methotrexate
268220	DB00851	Rhabdomyosarcoma 2; Rms2	Dacarbazine
268220	DB01042	Rhabdomyosarcoma 2; Rms2	Melphalan
268220	DB00541	Rhabdomyosarcoma 2; Rms2	Vincristine
268220	DB00997	Rhabdomyosarcoma 2; Rms2	Doxorubicin
237500	DB01174	Dubin-Johnson Syndrome; Djs	Phenobarbital
601042	DB00575	Choreoathetosis/Spasticity, Episodic; Cse	Clonidine
601042	DB00829	Choreoathetosis/Spasticity, Episodic; Cse	Diazepam
601042	DB01219	Choreoathetosis/Spasticity, Episodic; Cse	Dantrolene
601042	DB00697	Choreoathetosis/Spasticity, Episodic; Cse	Tizanidine
601042	DB00924	Choreoathetosis/Spasticity, Episodic; Cse	Cyclobenzaprine
601042	DB00371	Choreoathetosis/Spasticity, Episodic; Cse	Meprobamate
601042	DB00181	Choreoathetosis/Spasticity, Episodic; Cse	Baclofen
