drugbank_id	drugbank_name	umls_cui	umls_name	omim_id	omim_name
DB00412	Rosiglitazone	C0342276	Maturity-onset diabetes of the young (Maturity onset diabetes mellitus in young)	600496	Maturity-Onset Diabetes Of The Young, Type 3; Mody3
DB00412	Rosiglitazone	C1838100	MODY3 (MATURITY-ONSET DIABETES OF THE YOUNG, TYPE III)	600496	Maturity-Onset Diabetes Of The Young, Type 3; Mody3
DB00414	Acetohexamide	C0342276	Maturity-onset diabetes of the young (Maturity onset diabetes mellitus in young)	600496	Maturity-Onset Diabetes Of The Young, Type 3; Mody3
DB00414	Acetohexamide	C1838100	MODY3 (MATURITY-ONSET DIABETES OF THE YOUNG, TYPE III)	600496	Maturity-Onset Diabetes Of The Young, Type 3; Mody3
DB00491	Miglitol	C0342276	Maturity-onset diabetes of the young (Maturity onset diabetes mellitus in young)	600496	Maturity-Onset Diabetes Of The Young, Type 3; Mody3
DB00491	Miglitol	C1838100	MODY3 (MATURITY-ONSET DIABETES OF THE YOUNG, TYPE III)	600496	Maturity-Onset Diabetes Of The Young, Type 3; Mody3
DB00035	Desmopressin	C0687720	DIABETES INSIPIDUS, NEUROHYPOPHYSEAL TYPE (Central Diabetes Insipidus)	304900	Diabetes Insipidus, Neurohypophyseal Type
DB00067	Vasopressin	C0687720	DIABETES INSIPIDUS, NEUROHYPOPHYSEAL TYPE (Central Diabetes Insipidus)	304900	Diabetes Insipidus, Neurohypophyseal Type
DB00619	Imatinib	C0027022	Disorder, Myeloproliferative (Myeloproliferative disease)	131440	Myeloproliferative Disorder, Chronic, With Eosinophilia
DB00619	Imatinib	C0014457	Eosinophilia	131440	Myeloproliferative Disorder, Chronic, With Eosinophilia
DB00619	Imatinib	C1306759	Eosinophilia (Eosinophilic disorder)	131440	Myeloproliferative Disorder, Chronic, With Eosinophilia
DB00279	Liothyronine	C0018022	GOITER, MULTINODULAR 1 (Endemic goiter)	138800	Goiter, Multinodular 1; Mng1
DB00451	Levothyroxine	C0018022	GOITER, MULTINODULAR 1 (Endemic goiter)	138800	Goiter, Multinodular 1; Mng1
DB00909	Zonisamide	C0004134	Ataxia	208700	Ataxia With Myoclonic Epilepsy And Presenile Dementia
DB00909	Zonisamide	C0014544	Epilepsy	208700	Ataxia With Myoclonic Epilepsy And Presenile Dementia
DB00909	Zonisamide	C0011265	Pre-senile dementia (Presenile dementia)	208700	Ataxia With Myoclonic Epilepsy And Presenile Dementia
DB00794	Primidone	C0004134	Ataxia	208700	Ataxia With Myoclonic Epilepsy And Presenile Dementia
DB00794	Primidone	C0014544	Epilepsy	208700	Ataxia With Myoclonic Epilepsy And Presenile Dementia
DB00794	Primidone	C0011265	Pre-senile dementia (Presenile dementia)	208700	Ataxia With Myoclonic Epilepsy And Presenile Dementia
DB00776	Oxcarbazepine	C0004134	Ataxia	208700	Ataxia With Myoclonic Epilepsy And Presenile Dementia
DB00776	Oxcarbazepine	C0014544	Epilepsy	208700	Ataxia With Myoclonic Epilepsy And Presenile Dementia
DB00776	Oxcarbazepine	C0011265	Pre-senile dementia (Presenile dementia)	208700	Ataxia With Myoclonic Epilepsy And Presenile Dementia
DB00996	Gabapentin	C0004134	Ataxia	208700	Ataxia With Myoclonic Epilepsy And Presenile Dementia
DB00996	Gabapentin	C0014544	Epilepsy	208700	Ataxia With Myoclonic Epilepsy And Presenile Dementia
DB00996	Gabapentin	C0011265	Pre-senile dementia (Presenile dementia)	208700	Ataxia With Myoclonic Epilepsy And Presenile Dementia
DB00909	Zonisamide	C0393588	Dystonia, Paroxysmal	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB00909	Zonisamide	C0014544	Epilepsy	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB00909	Zonisamide	C0239313	EXERCISE INDUCED (EXERTIONAL)	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB01202	Levetiracetam	C0393588	Dystonia, Paroxysmal	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB01202	Levetiracetam	C0014544	Epilepsy	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB01202	Levetiracetam	C0239313	EXERCISE INDUCED (EXERTIONAL)	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB00794	Primidone	C0393588	Dystonia, Paroxysmal	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB00794	Primidone	C0014544	Epilepsy	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB00794	Primidone	C0239313	EXERCISE INDUCED (EXERTIONAL)	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB00776	Oxcarbazepine	C0393588	Dystonia, Paroxysmal	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB00776	Oxcarbazepine	C0014544	Epilepsy	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB00776	Oxcarbazepine	C0239313	EXERCISE INDUCED (EXERTIONAL)	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB00996	Gabapentin	C0393588	Dystonia, Paroxysmal	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB00996	Gabapentin	C0014544	Epilepsy	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB00996	Gabapentin	C0239313	EXERCISE INDUCED (EXERTIONAL)	608105	Epilepsy, Rolandic, With Paroxysmal Exercise-Induced Dystonia And
DB00959	Methylprednisolone	C1840264	IMMUNE SUPPRESSION	146850	Immune Suppression; Is
DB00959	Methylprednisolone	C1373218	Immune Suppression (Decreased Immunologic Activity)	146850	Immune Suppression; Is
DB00860	Prednisolone	C1840264	IMMUNE SUPPRESSION	146850	Immune Suppression; Is
DB00860	Prednisolone	C1373218	Immune Suppression (Decreased Immunologic Activity)	146850	Immune Suppression; Is
DB00635	Prednisone	C1840264	IMMUNE SUPPRESSION	146850	Immune Suppression; Is
DB00635	Prednisone	C1373218	Immune Suppression (Decreased Immunologic Activity)	146850	Immune Suppression; Is
DB00208	Ticlopidine	C0040053	Thrombosis	188050	Thrombosis, Susceptibility To
DB01225	Enoxaparin	C0040053	Thrombosis	188050	Thrombosis, Susceptibility To
DB00569	Fondaparinux sodium	C0040053	Thrombosis	188050	Thrombosis, Susceptibility To
DB00806	Pentoxifylline	C0040053	Thrombosis	188050	Thrombosis, Susceptibility To
DB00407	Ardeparin	C0040053	Thrombosis	188050	Thrombosis, Susceptibility To
DB00278	Argatroban	C0040053	Thrombosis	188050	Thrombosis, Susceptibility To
DB00977	Ethinyl Estradiol	C0085215	POF1 (Ovarian Failure, Premature)	311360	Premature Ovarian Failure 1; Pof1
DB00783	Estradiol	C0085215	POF1 (Ovarian Failure, Premature)	311360	Premature Ovarian Failure 1; Pof1
DB00286	Conjugated Estrogens	C0085215	POF1 (Ovarian Failure, Premature)	311360	Premature Ovarian Failure 1; Pof1
DB00655	Estrone	C0085215	POF1 (Ovarian Failure, Premature)	311360	Premature Ovarian Failure 1; Pof1
DB00449	Dipivefrin	C0017612	Glaucoma, Open-Angle	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00449	Dipivefrin	C1842028	GLC1A (GLAUCOMA 1, OPEN ANGLE, A)	137750	Glaucoma 1, Open Angle, A; Glc1A
DB01214	Metipranolol	C0017612	Glaucoma, Open-Angle	137750	Glaucoma 1, Open Angle, A; Glc1A
DB01214	Metipranolol	C1842028	GLC1A (GLAUCOMA 1, OPEN ANGLE, A)	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00521	Carteolol	C0017612	Glaucoma, Open-Angle	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00521	Carteolol	C1842028	GLC1A (GLAUCOMA 1, OPEN ANGLE, A)	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00484	Brimonidine	C0017612	Glaucoma, Open-Angle	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00484	Brimonidine	C1842028	GLC1A (GLAUCOMA 1, OPEN ANGLE, A)	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00373	Timolol	C0017612	Glaucoma, Open-Angle	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00373	Timolol	C1842028	GLC1A (GLAUCOMA 1, OPEN ANGLE, A)	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00287	Travoprost	C0017612	Glaucoma, Open-Angle	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00287	Travoprost	C1842028	GLC1A (GLAUCOMA 1, OPEN ANGLE, A)	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00668	Epinephrine	C0017612	Glaucoma, Open-Angle	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00668	Epinephrine	C1842028	GLC1A (GLAUCOMA 1, OPEN ANGLE, A)	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00905	Bimatoprost	C0017612	Glaucoma, Open-Angle	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00905	Bimatoprost	C1842028	GLC1A (GLAUCOMA 1, OPEN ANGLE, A)	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00654	Latanoprost	C0017612	Glaucoma, Open-Angle	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00654	Latanoprost	C1842028	GLC1A (GLAUCOMA 1, OPEN ANGLE, A)	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00388	Phenylephrine	C0017612	Glaucoma, Open-Angle	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00388	Phenylephrine	C1842028	GLC1A (GLAUCOMA 1, OPEN ANGLE, A)	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00195	Betaxolol	C0017612	Glaucoma, Open-Angle	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00195	Betaxolol	C1842028	GLC1A (GLAUCOMA 1, OPEN ANGLE, A)	137750	Glaucoma 1, Open Angle, A; Glc1A
DB01210	Levobunolol	C0017612	Glaucoma, Open-Angle	137750	Glaucoma 1, Open Angle, A; Glc1A
DB01210	Levobunolol	C1842028	GLC1A (GLAUCOMA 1, OPEN ANGLE, A)	137750	Glaucoma 1, Open Angle, A; Glc1A
DB01194	Brinzolamide	C0017612	Glaucoma, Open-Angle	137750	Glaucoma 1, Open Angle, A; Glc1A
DB01194	Brinzolamide	C1842028	GLC1A (GLAUCOMA 1, OPEN ANGLE, A)	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00869	Dorzolamide	C0017612	Glaucoma, Open-Angle	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00869	Dorzolamide	C1842028	GLC1A (GLAUCOMA 1, OPEN ANGLE, A)	137750	Glaucoma 1, Open Angle, A; Glc1A
DB00619	Imatinib	C0206141	Idiopathic Hypereosinophilic Syndrome	607685	Hypereosinophilic Syndrome, Idiopathic; Hes
DB00804	Dicyclomine	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00804	Dicyclomine	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00804	Dicyclomine	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00860	Prednisolone	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00860	Prednisolone	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00860	Prednisolone	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00635	Prednisone	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00635	Prednisone	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00635	Prednisone	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00808	Indapamide	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00808	Indapamide	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00808	Indapamide	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00214	Torasemide	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00214	Torasemide	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00214	Torasemide	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00695	Furosemide	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00695	Furosemide	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00695	Furosemide	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00903	Ethacrynic acid	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00903	Ethacrynic acid	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00903	Ethacrynic acid	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB01406	Danazol	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB01406	Danazol	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB01406	Danazol	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00819	Acetazolamide	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00819	Acetazolamide	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00819	Acetazolamide	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00421	Spironolactone	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00421	Spironolactone	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00421	Spironolactone	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00880	Chlorothiazide	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00880	Chlorothiazide	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00880	Chlorothiazide	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00436	Bendroflumethiazide	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00436	Bendroflumethiazide	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00436	Bendroflumethiazide	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00999	Hydrochlorothiazide	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00999	Hydrochlorothiazide	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00999	Hydrochlorothiazide	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00384	Triamterene	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00384	Triamterene	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00384	Triamterene	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB01197	Captopril	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB01197	Captopril	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB01197	Captopril	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00887	Bumetanide	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00887	Bumetanide	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00887	Bumetanide	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB01234	Dexamethasone	C0013604	Edema	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB01234	Dexamethasone	C0021831	Enteropathy (Intestinal Diseases)	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB01234	Dexamethasone	C0398701	Immunoglobulin G2 deficiency	600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
DB00993	Azathioprine	C0013595	Eczema	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00993	Azathioprine	C0151686	Growth retardation	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00993	Azathioprine	C0576224	Small feet (Small foot)	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00337	Pimecrolimus	C0013595	Eczema	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00337	Pimecrolimus	C0151686	Growth retardation	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00337	Pimecrolimus	C0576224	Small feet (Small foot)	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00635	Prednisone	C0013595	Eczema	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00635	Prednisone	C0151686	Growth retardation	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00635	Prednisone	C0576224	Small feet (Small foot)	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00741	Hydrocortisone	C0013595	Eczema	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00741	Hydrocortisone	C0151686	Growth retardation	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00741	Hydrocortisone	C0576224	Small feet (Small foot)	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00596	Halobetasol Propionate	C0013595	Eczema	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00596	Halobetasol Propionate	C0151686	Growth retardation	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00596	Halobetasol Propionate	C0576224	Small feet (Small foot)	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00240	Alclometasone	C0013595	Eczema	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00240	Alclometasone	C0151686	Growth retardation	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00240	Alclometasone	C0576224	Small feet (Small foot)	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00563	Methotrexate	C0013595	Eczema	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00563	Methotrexate	C0151686	Growth retardation	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00563	Methotrexate	C0576224	Small feet (Small foot)	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB01260	Desonide	C0013595	Eczema	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB01260	Desonide	C0151686	Growth retardation	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB01260	Desonide	C0576224	Small feet (Small foot)	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00846	Flurandrenolide	C0013595	Eczema	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00846	Flurandrenolide	C0151686	Growth retardation	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00846	Flurandrenolide	C0576224	Small feet (Small foot)	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00764	Mometasone	C0013595	Eczema	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00764	Mometasone	C0151686	Growth retardation	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00764	Mometasone	C0576224	Small feet (Small foot)	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00547	Desoximetasone	C0013595	Eczema	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00547	Desoximetasone	C0151686	Growth retardation	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB00547	Desoximetasone	C0576224	Small feet (Small foot)	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
DB01234	Dexamethasone	C0013595	Eczema	233810	Growth Retardation, Small And Puffy Hands And Feet, And Eczema
