drug	disease	classification	notes	drug_url	disease_url
Mycophenolate mofetil	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00688	http://www.disease-ontology.org/term/DOID%3A9074
Mycophenolate mofetil	systemic scleroderma			http://www.drugbank.ca/drugs/DB00688	http://www.disease-ontology.org/term/DOID%3A418
Mycophenolic acid	psoriasis	DM	Pilot classification: disease-modifying; Pilot notes: 	http://www.drugbank.ca/drugs/DB01024	http://www.disease-ontology.org/term/DOID%3A8893
Mycophenolic acid	systemic scleroderma			http://www.drugbank.ca/drugs/DB01024	http://www.disease-ontology.org/term/DOID%3A418
Nabumetone	osteoarthritis			http://www.drugbank.ca/drugs/DB00461	http://www.disease-ontology.org/term/DOID%3A8398
Nabumetone	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00461	http://www.disease-ontology.org/term/DOID%3A7148
Nadolol	hypertension			http://www.drugbank.ca/drugs/DB01203	http://www.disease-ontology.org/term/DOID%3A10763
Naftifine	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00735	http://www.disease-ontology.org/term/DOID%3A7148
Naltrexone	alcohol dependence			http://www.drugbank.ca/drugs/DB00704	http://www.disease-ontology.org/term/DOID%3A0050741
Naproxen	ankylosing spondylitis			http://www.drugbank.ca/drugs/DB00788	http://www.disease-ontology.org/term/DOID%3A7147
Naproxen	gout			http://www.drugbank.ca/drugs/DB00788	http://www.disease-ontology.org/term/DOID%3A13189
Naproxen	migraine			http://www.drugbank.ca/drugs/DB00788	http://www.disease-ontology.org/term/DOID%3A6364
Naproxen	osteoarthritis			http://www.drugbank.ca/drugs/DB00788	http://www.disease-ontology.org/term/DOID%3A8398
Naproxen	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00788	http://www.disease-ontology.org/term/DOID%3A7148
Naproxen	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00788	http://www.disease-ontology.org/term/DOID%3A9074
Naratriptan	migraine			http://www.drugbank.ca/drugs/DB00952	http://www.disease-ontology.org/term/DOID%3A6364
Nateglinide	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB00731	http://www.disease-ontology.org/term/DOID%3A9352
Nebivolol	hypertension			http://www.drugbank.ca/drugs/DB04861	http://www.disease-ontology.org/term/DOID%3A10763
Nedocromil	asthma			http://www.drugbank.ca/drugs/DB00716	http://www.disease-ontology.org/term/DOID%3A2841
Nefazodone	endogenous depression			http://www.drugbank.ca/drugs/DB01149	http://www.disease-ontology.org/term/DOID%3A1595
Nelarabine	hematologic cancer			http://www.drugbank.ca/drugs/DB01280	http://www.disease-ontology.org/term/DOID%3A2531
Nelfinavir	acquired immunodeficiency syndrome			http://www.drugbank.ca/drugs/DB00220	http://www.disease-ontology.org/term/DOID%3A635
Nevirapine	acquired immunodeficiency syndrome			http://www.drugbank.ca/drugs/DB00238	http://www.disease-ontology.org/term/DOID%3A635
Niacin	atherosclerosis			http://www.drugbank.ca/drugs/DB00627	http://www.disease-ontology.org/term/DOID%3A1936
Niacin	coronary artery disease			http://www.drugbank.ca/drugs/DB00627	http://www.disease-ontology.org/term/DOID%3A3393
Niacin	pancreatitis			http://www.drugbank.ca/drugs/DB00627	http://www.disease-ontology.org/term/DOID%3A4989
Nicardipine	hypertension			http://www.drugbank.ca/drugs/DB00622	http://www.disease-ontology.org/term/DOID%3A10763
Nicotine	chronic obstructive pulmonary disease			http://www.drugbank.ca/drugs/DB00184	http://www.disease-ontology.org/term/DOID%3A3083
Nicotine	nicotine dependence			http://www.drugbank.ca/drugs/DB00184	http://www.disease-ontology.org/term/DOID%3A0050742
Nicotine	ulcerative colitis			http://www.drugbank.ca/drugs/DB00184	http://www.disease-ontology.org/term/DOID%3A8577
Nifedipine	coronary artery disease			http://www.drugbank.ca/drugs/DB01115	http://www.disease-ontology.org/term/DOID%3A3393
Nifedipine	hypertension			http://www.drugbank.ca/drugs/DB01115	http://www.disease-ontology.org/term/DOID%3A10763
Nifedipine	systemic scleroderma			http://www.drugbank.ca/drugs/DB01115	http://www.disease-ontology.org/term/DOID%3A418
Nilotinib	hematologic cancer			http://www.drugbank.ca/drugs/DB04868	http://www.disease-ontology.org/term/DOID%3A2531
Nilutamide	prostate cancer			http://www.drugbank.ca/drugs/DB00665	http://www.disease-ontology.org/term/DOID%3A10283
Nisoldipine	hypertension	SYM	Pilot classification: disease-modifying; Pilot notes: 	http://www.drugbank.ca/drugs/DB00401	http://www.disease-ontology.org/term/DOID%3A10763
Nitric Oxide	hypertension			http://www.drugbank.ca/drugs/DB00435	http://www.disease-ontology.org/term/DOID%3A10763
Nitroglycerin	coronary artery disease			http://www.drugbank.ca/drugs/DB00727	http://www.disease-ontology.org/term/DOID%3A3393
Nitroglycerin	hypertension			http://www.drugbank.ca/drugs/DB00727	http://www.disease-ontology.org/term/DOID%3A10763
Nitroprusside	hypertension			http://www.drugbank.ca/drugs/DB00325	http://www.disease-ontology.org/term/DOID%3A10763
Norethindrone	osteoporosis			http://www.drugbank.ca/drugs/DB00717	http://www.disease-ontology.org/term/DOID%3A11476
Norethindrone	polycystic ovary syndrome			http://www.drugbank.ca/drugs/DB00717	http://www.disease-ontology.org/term/DOID%3A11612
Nortriptyline	attention deficit hyperactivity disorder			http://www.drugbank.ca/drugs/DB00540	http://www.disease-ontology.org/term/DOID%3A1094
Nortriptyline	endogenous depression			http://www.drugbank.ca/drugs/DB00540	http://www.disease-ontology.org/term/DOID%3A1595
Nortriptyline	multiple sclerosis			http://www.drugbank.ca/drugs/DB00540	http://www.disease-ontology.org/term/DOID%3A2377
Nortriptyline	panic disorder			http://www.drugbank.ca/drugs/DB00540	http://www.disease-ontology.org/term/DOID%3A594
Octreotide	pancreatic cancer			http://www.drugbank.ca/drugs/DB00104	http://www.disease-ontology.org/term/DOID%3A1793
Octreotide	pancreatitis			http://www.drugbank.ca/drugs/DB00104	http://www.disease-ontology.org/term/DOID%3A4989
Octreotide	thymus cancer			http://www.drugbank.ca/drugs/DB00104	http://www.disease-ontology.org/term/DOID%3A3277
Octreotide	type 1 diabetes mellitus			http://www.drugbank.ca/drugs/DB00104	http://www.disease-ontology.org/term/DOID%3A9744
Ofloxacin	chronic obstructive pulmonary disease			http://www.drugbank.ca/drugs/DB01165	http://www.disease-ontology.org/term/DOID%3A3083
Olanzapine	Gilles de la Tourette syndrome			http://www.drugbank.ca/drugs/DB00334	http://www.disease-ontology.org/term/DOID%3A11119
Olanzapine	bipolar disorder			http://www.drugbank.ca/drugs/DB00334	http://www.disease-ontology.org/term/DOID%3A3312
Olanzapine	panic disorder			http://www.drugbank.ca/drugs/DB00334	http://www.disease-ontology.org/term/DOID%3A594
Olanzapine	schizophrenia			http://www.drugbank.ca/drugs/DB00334	http://www.disease-ontology.org/term/DOID%3A5419
Olmesartan	coronary artery disease			http://www.drugbank.ca/drugs/DB00275	http://www.disease-ontology.org/term/DOID%3A3393
Olmesartan	hypertension			http://www.drugbank.ca/drugs/DB00275	http://www.disease-ontology.org/term/DOID%3A10763
Olopatadine	allergic rhinitis			http://www.drugbank.ca/drugs/DB00768	http://www.disease-ontology.org/term/DOID%3A4481
Olsalazine	ulcerative colitis			http://www.drugbank.ca/drugs/DB01250	http://www.disease-ontology.org/term/DOID%3A8577
Omeprazole	Barrett's esophagus			http://www.drugbank.ca/drugs/DB00338	http://www.disease-ontology.org/term/DOID%3A9206
Omeprazole	allergic rhinitis			http://www.drugbank.ca/drugs/DB00338	http://www.disease-ontology.org/term/DOID%3A4481
Omeprazole	ankylosing spondylitis			http://www.drugbank.ca/drugs/DB00338	http://www.disease-ontology.org/term/DOID%3A7147
Omeprazole	esophageal cancer			http://www.drugbank.ca/drugs/DB00338	http://www.disease-ontology.org/term/DOID%3A5041
Omeprazole	kidney cancer			http://www.drugbank.ca/drugs/DB00338	http://www.disease-ontology.org/term/DOID%3A263
Omeprazole	prostate cancer			http://www.drugbank.ca/drugs/DB00338	http://www.disease-ontology.org/term/DOID%3A10283
Omeprazole	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00338	http://www.disease-ontology.org/term/DOID%3A7148
Omeprazole	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00338	http://www.disease-ontology.org/term/DOID%3A9074
Omeprazole	systemic scleroderma	SYM	Pilot classification: ? Symptomatic; Pilot notes: although could be considered disease mod if it protects against esophogeal complications of scleroderma	http://www.drugbank.ca/drugs/DB00338	http://www.disease-ontology.org/term/DOID%3A418
Ondansetron	alcohol dependence			http://www.drugbank.ca/drugs/DB00904	http://www.disease-ontology.org/term/DOID%3A0050741
Orciprenaline	asthma			http://www.drugbank.ca/drugs/DB00816	http://www.disease-ontology.org/term/DOID%3A2841
Orlistat	hypertension			http://www.drugbank.ca/drugs/DB01083	http://www.disease-ontology.org/term/DOID%3A10763
Orlistat	obesity	DM	Pilot classification: disease-modifying; Pilot notes: prevents absorption of fats 	http://www.drugbank.ca/drugs/DB01083	http://www.disease-ontology.org/term/DOID%3A9970
Orlistat	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB01083	http://www.disease-ontology.org/term/DOID%3A9352
Orphenadrine	migraine			http://www.drugbank.ca/drugs/DB01173	http://www.disease-ontology.org/term/DOID%3A6364
Oxandrolone	osteoporosis	DM	Pilot classification: symptomatic; Pilot notes: relieves bone pain	http://www.drugbank.ca/drugs/DB00621	http://www.disease-ontology.org/term/DOID%3A11476
Oxaprozin	osteoarthritis			http://www.drugbank.ca/drugs/DB00991	http://www.disease-ontology.org/term/DOID%3A8398
Oxaprozin	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00991	http://www.disease-ontology.org/term/DOID%3A7148
Oxcarbazepine	bipolar disorder			http://www.drugbank.ca/drugs/DB00776	http://www.disease-ontology.org/term/DOID%3A3312
Oxcarbazepine	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00776	http://www.disease-ontology.org/term/DOID%3A1826
Oxcarbazepine	multiple sclerosis			http://www.drugbank.ca/drugs/DB00776	http://www.disease-ontology.org/term/DOID%3A2377
Oxtriphylline	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB01303	http://www.disease-ontology.org/term/DOID%3A7148
Oxymetazoline	allergic rhinitis			http://www.drugbank.ca/drugs/DB00935	http://www.disease-ontology.org/term/DOID%3A4481
Paclitaxel	breast cancer			http://www.drugbank.ca/drugs/DB01229	http://www.disease-ontology.org/term/DOID%3A1612
Paclitaxel	kidney cancer			http://www.drugbank.ca/drugs/DB01229	http://www.disease-ontology.org/term/DOID%3A263
Paclitaxel	lung cancer			http://www.drugbank.ca/drugs/DB01229	http://www.disease-ontology.org/term/DOID%3A1324
Paclitaxel	ovarian cancer			http://www.drugbank.ca/drugs/DB01229	http://www.disease-ontology.org/term/DOID%3A2394
Paliperidone	schizophrenia			http://www.drugbank.ca/drugs/DB01267	http://www.disease-ontology.org/term/DOID%3A5419
Pamidronate	Paget's disease of bone			http://www.drugbank.ca/drugs/DB00282	http://www.disease-ontology.org/term/DOID%3A5408
Pamidronate	breast cancer			http://www.drugbank.ca/drugs/DB00282	http://www.disease-ontology.org/term/DOID%3A1612
Pamidronate	hematologic cancer			http://www.drugbank.ca/drugs/DB00282	http://www.disease-ontology.org/term/DOID%3A2531
Pamidronate	osteoporosis			http://www.drugbank.ca/drugs/DB00282	http://www.disease-ontology.org/term/DOID%3A11476
Paricalcitol	chronic kidney failure			http://www.drugbank.ca/drugs/DB00910	http://www.disease-ontology.org/term/DOID%3A784
Paroxetine	bipolar disorder			http://www.drugbank.ca/drugs/DB00715	http://www.disease-ontology.org/term/DOID%3A3312
Paroxetine	endogenous depression			http://www.drugbank.ca/drugs/DB00715	http://www.disease-ontology.org/term/DOID%3A1595
Paroxetine	panic disorder			http://www.drugbank.ca/drugs/DB00715	http://www.disease-ontology.org/term/DOID%3A594
Pazopanib	kidney cancer			http://www.drugbank.ca/drugs/DB06589	http://www.disease-ontology.org/term/DOID%3A263
Pemetrexed	lung cancer			http://www.drugbank.ca/drugs/DB00642	http://www.disease-ontology.org/term/DOID%3A1324
Penbutolol	coronary artery disease			http://www.drugbank.ca/drugs/DB01359	http://www.disease-ontology.org/term/DOID%3A3393
Penbutolol	hypertension			http://www.drugbank.ca/drugs/DB01359	http://www.disease-ontology.org/term/DOID%3A10763
Penicillamine	primary biliary cirrhosis			http://www.drugbank.ca/drugs/DB00859	http://www.disease-ontology.org/term/DOID%3A12236
Penicillamine	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00859	http://www.disease-ontology.org/term/DOID%3A7148
Penicillin V	periodontitis			http://www.drugbank.ca/drugs/DB00417	http://www.disease-ontology.org/term/DOID%3A824
Pentostatin	hematologic cancer			http://www.drugbank.ca/drugs/DB00552	http://www.disease-ontology.org/term/DOID%3A2531
Pentoxifylline	malaria			http://www.drugbank.ca/drugs/DB00806	http://www.disease-ontology.org/term/DOID%3A12365
Pentoxifylline	systemic scleroderma			http://www.drugbank.ca/drugs/DB00806	http://www.disease-ontology.org/term/DOID%3A418
Pergolide	Gilles de la Tourette syndrome			http://www.drugbank.ca/drugs/DB01186	http://www.disease-ontology.org/term/DOID%3A11119
Pergolide	Parkinson's disease			http://www.drugbank.ca/drugs/DB01186	http://www.disease-ontology.org/term/DOID%3A14330
Perindopril	coronary artery disease			http://www.drugbank.ca/drugs/DB00790	http://www.disease-ontology.org/term/DOID%3A3393
Perindopril	hypertension			http://www.drugbank.ca/drugs/DB00790	http://www.disease-ontology.org/term/DOID%3A10763
Perphenazine	Gilles de la Tourette syndrome			http://www.drugbank.ca/drugs/DB00850	http://www.disease-ontology.org/term/DOID%3A11119
Phendimetrazine	obesity			http://www.drugbank.ca/drugs/DB01579	http://www.disease-ontology.org/term/DOID%3A9970
Phenobarbital	epilepsy syndrome			http://www.drugbank.ca/drugs/DB01174	http://www.disease-ontology.org/term/DOID%3A1826
Phenobarbital	hypertension			http://www.drugbank.ca/drugs/DB01174	http://www.disease-ontology.org/term/DOID%3A10763
Phentermine	obesity			http://www.drugbank.ca/drugs/DB00191	http://www.disease-ontology.org/term/DOID%3A9970
Phentolamine	hypertension			http://www.drugbank.ca/drugs/DB00692	http://www.disease-ontology.org/term/DOID%3A10763
Phenylephrine	glaucoma			http://www.drugbank.ca/drugs/DB00388	http://www.disease-ontology.org/term/DOID%3A1686
Phenylpropanolamine	obesity			http://www.drugbank.ca/drugs/DB00397	http://www.disease-ontology.org/term/DOID%3A9970
Phenytoin	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00252	http://www.disease-ontology.org/term/DOID%3A1826
Phenytoin	multiple sclerosis			http://www.drugbank.ca/drugs/DB00252	http://www.disease-ontology.org/term/DOID%3A2377
Physostigmine	glaucoma			http://www.drugbank.ca/drugs/DB00981	http://www.disease-ontology.org/term/DOID%3A1686
Pilocarpine	glaucoma			http://www.drugbank.ca/drugs/DB01085	http://www.disease-ontology.org/term/DOID%3A1686
Pilocarpine	head and neck cancer			http://www.drugbank.ca/drugs/DB01085	http://www.disease-ontology.org/term/DOID%3A11934
Pilocarpine	hypertension			http://www.drugbank.ca/drugs/DB01085	http://www.disease-ontology.org/term/DOID%3A10763
Pilocarpine	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB01085	http://www.disease-ontology.org/term/DOID%3A7148
Pimecrolimus	atopic dermatitis			http://www.drugbank.ca/drugs/DB00337	http://www.disease-ontology.org/term/DOID%3A3310
Pimozide	Gilles de la Tourette syndrome			http://www.drugbank.ca/drugs/DB01100	http://www.disease-ontology.org/term/DOID%3A11119
Pindolol	hypertension			http://www.drugbank.ca/drugs/DB00960	http://www.disease-ontology.org/term/DOID%3A10763
Pioglitazone	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB01132	http://www.disease-ontology.org/term/DOID%3A9352
Pirbuterol	asthma			http://www.drugbank.ca/drugs/DB01291	http://www.disease-ontology.org/term/DOID%3A2841
Piroxicam	ankylosing spondylitis			http://www.drugbank.ca/drugs/DB00554	http://www.disease-ontology.org/term/DOID%3A7147
Piroxicam	osteoarthritis			http://www.drugbank.ca/drugs/DB00554	http://www.disease-ontology.org/term/DOID%3A8398
Piroxicam	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00554	http://www.disease-ontology.org/term/DOID%3A7148
Pitavastatin	coronary artery disease			http://www.drugbank.ca/drugs/DB08860	http://www.disease-ontology.org/term/DOID%3A3393
Plerixafor	hematologic cancer			http://www.drugbank.ca/drugs/DB06809	http://www.disease-ontology.org/term/DOID%3A2531
Porfimer	esophageal cancer			http://www.drugbank.ca/drugs/DB00707	http://www.disease-ontology.org/term/DOID%3A5041
Potassium Chloride	breast cancer			http://www.drugbank.ca/drugs/DB00761	http://www.disease-ontology.org/term/DOID%3A1612
Potassium Chloride	coronary artery disease			http://www.drugbank.ca/drugs/DB00761	http://www.disease-ontology.org/term/DOID%3A3393
Potassium Chloride	hypertension			http://www.drugbank.ca/drugs/DB00761	http://www.disease-ontology.org/term/DOID%3A10763
Pramipexole	Alzheimer's disease			http://www.drugbank.ca/drugs/DB00413	http://www.disease-ontology.org/term/DOID%3A10652
Pramipexole	Parkinson's disease			http://www.drugbank.ca/drugs/DB00413	http://www.disease-ontology.org/term/DOID%3A14330
Pramipexole	restless legs syndrome			http://www.drugbank.ca/drugs/DB00413	http://www.disease-ontology.org/term/DOID%3A0050425
Pravastatin	atherosclerosis			http://www.drugbank.ca/drugs/DB00175	http://www.disease-ontology.org/term/DOID%3A1936
Pravastatin	coronary artery disease			http://www.drugbank.ca/drugs/DB00175	http://www.disease-ontology.org/term/DOID%3A3393
Pravastatin	prostate cancer			http://www.drugbank.ca/drugs/DB00175	http://www.disease-ontology.org/term/DOID%3A10283
Prazosin	hypertension	SYM	Pilot classification: disease-modifying; Pilot notes: 	http://www.drugbank.ca/drugs/DB00457	http://www.disease-ontology.org/term/DOID%3A10763
Prednisolone	allergic rhinitis			http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A4481
Prednisolone	anemia			http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A2355
Prednisolone	ankylosing spondylitis	DM	Pilot classification: symptomatic; Pilot notes: 	http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A7147
Prednisolone	asthma			http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A2841
Prednisolone	atopic dermatitis			http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A3310
Prednisolone	chronic obstructive pulmonary disease	DM	Pilot classification: ? Disease modifying; Pilot notes: 	http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A3083
Prednisolone	gout			http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A13189
Prednisolone	hematologic cancer			http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A2531
Prednisolone	idiopathic pulmonary fibrosis			http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A0050156
Prednisolone	multiple sclerosis	SYM	Pilot classification: symptomatic; Pilot notes: 	http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A2377
Prednisolone	psoriasis			http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A8893
Prednisolone	psoriatic arthritis			http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A9008
Prednisolone	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A7148
Prednisolone	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A9074
Prednisolone	ulcerative colitis			http://www.drugbank.ca/drugs/DB00860	http://www.disease-ontology.org/term/DOID%3A8577
Prednisone	Crohn's disease			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A8778
Prednisone	anemia			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A2355
Prednisone	ankylosing spondylitis			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A7147
Prednisone	asthma			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A2841
Prednisone	atopic dermatitis	DM	Pilot classification: symptomatic; Pilot notes: 	http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A3310
Prednisone	chronic obstructive pulmonary disease			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A3083
Prednisone	gout			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A13189
Prednisone	hematologic cancer			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A2531
Prednisone	migraine			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A6364
Prednisone	multiple sclerosis			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A2377
Prednisone	osteoarthritis			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A8398
Prednisone	prostate cancer			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A10283
Prednisone	psoriasis			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A8893
Prednisone	psoriatic arthritis			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A9008
Prednisone	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A7148
Prednisone	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A9074
Prednisone	systemic scleroderma			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A418
Prednisone	ulcerative colitis			http://www.drugbank.ca/drugs/DB00635	http://www.disease-ontology.org/term/DOID%3A8577
Pregabalin	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00230	http://www.disease-ontology.org/term/DOID%3A1826
Pregabalin	multiple sclerosis			http://www.drugbank.ca/drugs/DB00230	http://www.disease-ontology.org/term/DOID%3A2377
Pregabalin	prostate cancer			http://www.drugbank.ca/drugs/DB00230	http://www.disease-ontology.org/term/DOID%3A10283
Pregabalin	restless legs syndrome			http://www.drugbank.ca/drugs/DB00230	http://www.disease-ontology.org/term/DOID%3A0050425
Pregabalin	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00230	http://www.disease-ontology.org/term/DOID%3A9074
Primidone	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00794	http://www.disease-ontology.org/term/DOID%3A1826
Probenecid	gout			http://www.drugbank.ca/drugs/DB01032	http://www.disease-ontology.org/term/DOID%3A13189
Procarbazine	brain cancer			http://www.drugbank.ca/drugs/DB01168	http://www.disease-ontology.org/term/DOID%3A1319
Procarbazine	hematologic cancer			http://www.drugbank.ca/drugs/DB01168	http://www.disease-ontology.org/term/DOID%3A2531
Procarbazine	lung cancer			http://www.drugbank.ca/drugs/DB01168	http://www.disease-ontology.org/term/DOID%3A1324
Procarbazine	melanoma			http://www.drugbank.ca/drugs/DB01168	http://www.disease-ontology.org/term/DOID%3A1909
Procarbazine	skin cancer			http://www.drugbank.ca/drugs/DB01168	http://www.disease-ontology.org/term/DOID%3A4159
Prochlorperazine	breast cancer			http://www.drugbank.ca/drugs/DB00433	http://www.disease-ontology.org/term/DOID%3A1612
Procyclidine	Alzheimer's disease			http://www.drugbank.ca/drugs/DB00387	http://www.disease-ontology.org/term/DOID%3A10652
Procyclidine	Parkinson's disease			http://www.drugbank.ca/drugs/DB00387	http://www.disease-ontology.org/term/DOID%3A14330
Progesterone	uterine cancer			http://www.drugbank.ca/drugs/DB00396	http://www.disease-ontology.org/term/DOID%3A363
Proguanil	malaria			http://www.drugbank.ca/drugs/DB01131	http://www.disease-ontology.org/term/DOID%3A12365
Propantheline	pancreatitis			http://www.drugbank.ca/drugs/DB00782	http://www.disease-ontology.org/term/DOID%3A4989
Propofol	epilepsy syndrome	SYM	Pilot classification: symptomatic; Pilot notes: 	http://www.drugbank.ca/drugs/DB00818	http://www.disease-ontology.org/term/DOID%3A1826
Propranolol	hypertension			http://www.drugbank.ca/drugs/DB00571	http://www.disease-ontology.org/term/DOID%3A10763
Propranolol	migraine			http://www.drugbank.ca/drugs/DB00571	http://www.disease-ontology.org/term/DOID%3A6364
Propylthiouracil	Graves' disease			http://www.drugbank.ca/drugs/DB00550	http://www.disease-ontology.org/term/DOID%3A12361
Pseudoephedrine	allergic rhinitis			http://www.drugbank.ca/drugs/DB00852	http://www.disease-ontology.org/term/DOID%3A4481
Pseudoephedrine	asthma			http://www.drugbank.ca/drugs/DB00852	http://www.disease-ontology.org/term/DOID%3A2841
Pyridoxine	anemia			http://www.drugbank.ca/drugs/DB00165	http://www.disease-ontology.org/term/DOID%3A2355
Pyrimethamine	malaria			http://www.drugbank.ca/drugs/DB00205	http://www.disease-ontology.org/term/DOID%3A12365
Quazepam	multiple sclerosis			http://www.drugbank.ca/drugs/DB01589	http://www.disease-ontology.org/term/DOID%3A2377
Quetiapine	Alzheimer's disease			http://www.drugbank.ca/drugs/DB01224	http://www.disease-ontology.org/term/DOID%3A10652
Quetiapine	Parkinson's disease			http://www.drugbank.ca/drugs/DB01224	http://www.disease-ontology.org/term/DOID%3A14330
Quetiapine	autistic disorder			http://www.drugbank.ca/drugs/DB01224	http://www.disease-ontology.org/term/DOID%3A12849
Quetiapine	bipolar disorder			http://www.drugbank.ca/drugs/DB01224	http://www.disease-ontology.org/term/DOID%3A3312
Quetiapine	schizophrenia			http://www.drugbank.ca/drugs/DB01224	http://www.disease-ontology.org/term/DOID%3A5419
Quinapril	hypertension	SYM	Pilot classification: disease-modifying; Pilot notes: 	http://www.drugbank.ca/drugs/DB00881	http://www.disease-ontology.org/term/DOID%3A10763
Quinidine	malaria			http://www.drugbank.ca/drugs/DB00908	http://www.disease-ontology.org/term/DOID%3A12365
Quinidine barbiturate	epilepsy syndrome			http://www.drugbank.ca/drugs/DB01346	http://www.disease-ontology.org/term/DOID%3A1826
Quinidine barbiturate	hypertension			http://www.drugbank.ca/drugs/DB01346	http://www.disease-ontology.org/term/DOID%3A10763
Quinidine barbiturate	malaria			http://www.drugbank.ca/drugs/DB01346	http://www.disease-ontology.org/term/DOID%3A12365
Quinine	malaria			http://www.drugbank.ca/drugs/DB00468	http://www.disease-ontology.org/term/DOID%3A12365
Raloxifene	breast cancer			http://www.drugbank.ca/drugs/DB00481	http://www.disease-ontology.org/term/DOID%3A1612
Raloxifene	osteoporosis			http://www.drugbank.ca/drugs/DB00481	http://www.disease-ontology.org/term/DOID%3A11476
Ramelteon	Parkinson's disease			http://www.drugbank.ca/drugs/DB00980	http://www.disease-ontology.org/term/DOID%3A14330
Ramipril	coronary artery disease			http://www.drugbank.ca/drugs/DB00178	http://www.disease-ontology.org/term/DOID%3A3393
Ramipril	hypertension			http://www.drugbank.ca/drugs/DB00178	http://www.disease-ontology.org/term/DOID%3A10763
Ramipril	type 1 diabetes mellitus			http://www.drugbank.ca/drugs/DB00178	http://www.disease-ontology.org/term/DOID%3A9744
Ramipril	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB00178	http://www.disease-ontology.org/term/DOID%3A9352
Rasagiline	Parkinson's disease			http://www.drugbank.ca/drugs/DB01367	http://www.disease-ontology.org/term/DOID%3A14330
Repaglinide	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB00912	http://www.disease-ontology.org/term/DOID%3A9352
Reserpine	hypertension			http://www.drugbank.ca/drugs/DB00206	http://www.disease-ontology.org/term/DOID%3A10763
